loan_id,report_date,principal_balance,principal_debt,principal_paid,interest_paid,maintenance_fee_paid
cd25fe43629f41a1ab3a5701063c1d07,2023-11-08,4065.67,0.0,72.02,82.92,29.06
64ebc53dfd0c26d744ea9b38d01890cd,2023-10-02,3553.92,0.0,151.35,55.73,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-11-12,4046.51,0.0,19.16,118.95,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-11-02,3793.99,0.0,46.49,61.67,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-12-10,4008.47,0.0,38.04,99.2,14.53
fc45ad5ef78acce8e11ad822ad72de1f,2023-12-03,3746.75,0.0,47.24,60.92,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-02-01,2925.39,0.0,160.67,46.42,0.0
cd25fe43629f41a1ab3a5701063c1d07,2024-02-03,3969.5,0.0,38.04,98.17,14.53
ace012716e97690d972bdaab482838c0,2024-02-02,260.83,0.0,41.25,4.54,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-10-08,4137.69,34.71,1.7,0.0,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2023-10-30,3400.29,0.0,153.63,53.46,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2024-02-02,3649.98,0.0,48.77,59.4,0.0
ace012716e97690d972bdaab482838c0,2023-10-05,422.19,0.0,38.86,6.93,0.0
ace012716e97690d972bdaab482838c0,2024-01-04,302.08,0.0,40.64,5.16,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2023-12-03,3244.35,0.0,155.94,51.15,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-10-05,3840.48,0.0,45.76,62.41,0.0
48a9c61ce1fee6891301719703bb808e,2023-12-14,3838.5,63.41,0.74,0.0,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2024-01-04,3698.75,0.0,48.0,60.17,0.0
48a9c61ce1fee6891301719703bb808e,2023-11-12,3901.7,62.46,0.74,0.0,0.0
48a9c61ce1fee6891301719703bb808e,2023-10-16,3902.44,0.0,61.52,59.64,0.0
ace012716e97690d972bdaab482838c0,2023-12-03,342.72,0.0,40.03,5.76,0.0
48a9c61ce1fee6891301719703bb808e,2024-02-07,3709.98,0.0,65.11,56.78,0.0
48a9c61ce1fee6891301719703bb808e,2023-11-13,3839.24,0.0,62.46,58.7,0.0
48a9c61ce1fee6891301719703bb808e,2023-10-14,3963.96,61.52,0.74,0.0,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2024-01-01,3086.06,0.0,158.29,48.8,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-05-31,3810.93,0.0,12.16,61.39,12.17
afce96185cc963c8aea924987102b1bc,2024-06-03,16.6,0.0,3.24,0.16,1.3
755ada0e6dd477aeb7847f510282fdbc,2024-06-17,1009.57,0.0,59.11,17.16,6.08
40c27b1e7386933e3f45517614588a98,2024-06-13,1024.91,0.0,11.99,25.4,3.9
84b7521a8d1891e22bbfeb1dc6337815,2024-06-23,1699.57,1699.57,89.77,0.0,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2024-06-20,3633.1,0.0,49.93,55.4,0.0
a4bc692633bdbae68981df26eceb7c47,2023-08-17,1003.32,0.0,11.13,16.29,0.0
e2bda8d31eed8c127083e2b7d8ca2a6d,2023-07-28,4101.41,0.0,35.13,118.97,0.0
a4bc692633bdbae68981df26eceb7c47,2023-06-17,1025.0,0.0,10.39,18.29,0.0
a4bc692633bdbae68981df26eceb7c47,2023-07-20,1014.45,0.0,10.55,16.46,0.0
a4bc692633bdbae68981df26eceb7c47,2023-05-18,1035.39,0.0,0.61,0.0,0.0
48a9c61ce1fee6891301719703bb808e,2023-09-14,3964.7,0.0,61.34,60.56,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-06-03,4019.22,0.0,42.93,65.23,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2023-09-01,3705.27,0.0,149.11,57.98,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-09-07,4139.39,0.0,35.54,102.25,14.53
cd25fe43629f41a1ab3a5701063c1d07,2023-07-08,4228.91,0.0,34.02,104.41,14.53
fc45ad5ef78acce8e11ad822ad72de1f,2023-09-03,3886.24,0.0,45.04,63.13,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-04-03,4104.41,0.0,41.59,51.05,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-08-03,3965.71,34.43,9.89,0.0,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-08-07,4174.93,0.0,53.98,103.57,14.53
64ebc53dfd0c26d744ea9b38d01890cd,2023-07-31,3854.38,0.0,146.9,60.19,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-06-08,4262.93,0.0,33.21,108.73,14.53
48a9c61ce1fee6891301719703bb808e,2023-08-13,4026.04,0.0,60.43,61.47,0.0
64ebc53dfd0c26d744ea9b38d01890cd,2023-07-01,4001.28,0.0,144.72,41.57,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-07-06,3975.6,0.0,43.62,64.54,0.0
ace012716e97690d972bdaab482838c0,2023-09-03,461.05,0.0,56.95,9.09,0.0
fc45ad5ef78acce8e11ad822ad72de1f,2023-05-04,4062.15,0.0,42.26,65.91,0.0
cd25fe43629f41a1ab3a5701063c1d07,2023-05-08,4296.14,0.0,62.86,96.08,13.08
fc45ad5ef78acce8e11ad822ad72de1f,2023-08-06,3931.28,0.0,34.43,63.84,0.0
48a9c61ce1fee6891301719703bb808e,2023-07-14,4086.47,0.0,59.53,64.44,0.0
cea1fac044cede17f0f31ced8fed549f,2023-12-18,180.07,0.0,0.49,0.1,0.71
d606bac68cbe04f3991fc71fd3744ff1,2023-11-06,498.71,0.0,0.0,22.1,4.47
cea1fac044cede17f0f31ced8fed549f,2023-11-13,180.56,0.0,0.48,2.64,0.69
cea1fac044cede17f0f31ced8fed549f,2024-01-13,179.04,0.0,1.03,3.6,0.71
cea1fac044cede17f0f31ced8fed549f,2024-01-01,180.07,0.0,0.0,2.27,0.0
cea1fac044cede17f0f31ced8fed549f,2023-12-21,180.07,0.0,0.0,1.24,0.0
353086c1a1898de5786c2a56ec7fcbe7,2023-12-01,886.51,0.0,12.52,7.17,0.75
d606bac68cbe04f3991fc71fd3744ff1,2024-02-09,496.72,0.0,0.72,11.84,2.66
d606bac68cbe04f3991fc71fd3744ff1,2024-01-11,497.44,0.0,1.27,27.42,6.11
353086c1a1898de5786c2a56ec7fcbe7,2023-12-30,873.89,0.0,12.62,7.07,0.75
d606bac68cbe04f3991fc71fd3744ff1,2023-11-03,498.71,0.0,0.0,0.0,0.31
353086c1a1898de5786c2a56ec7fcbe7,2024-02-01,861.17,0.0,12.72,6.97,0.75
d606bac68cbe04f3991fc71fd3744ff1,2024-04-11,495.23,0.0,0.75,12.21,2.66
353086c1a1898de5786c2a56ec7fcbe7,2024-03-31,835.43,0.0,12.92,6.77,0.75
cea1fac044cede17f0f31ced8fed549f,2024-03-14,177.64,0.0,0.7,3.33,0.71
cea1fac044cede17f0f31ced8fed549f,2024-02-15,178.34,0.0,0.7,3.58,0.71
cea1fac044cede17f0f31ced8fed549f,2024-04-14,177.11,0.0,0.53,3.55,0.71
353086c1a1898de5786c2a56ec7fcbe7,2024-02-29,848.35,0.0,12.82,6.87,0.75
d606bac68cbe04f3991fc71fd3744ff1,2024-03-10,495.98,0.0,0.74,12.23,2.66
58c8f342a5650a6681b591c6729807f5,2023-02-09,10552.39,0.0,79.61,130.2,17.72
58c8f342a5650a6681b591c6729807f5,2023-03-09,10470.83,0.0,81.56,258.45,35.44
799b9d923ea77f5599b45170891bdf95,2022-12-31,3553.65,0.0,36.97,57.66,0.0
799b9d923ea77f5599b45170891bdf95,2023-03-02,122.84,0.0,3393.25,56.46,0.0
799b9d923ea77f5599b45170891bdf95,2023-02-02,3516.09,0.0,37.56,57.07,0.0
a7c681f8912d5e2a9582b7154cddddec,2023-06-02,2403.91,0.0,38.62,39.22,0.0
8e6f6313bdab300b657e02ad73ea2a80,2023-03-12,2688.67,0.0,40.11,45.57,10.28
600832407fa4ae0b810a871d51f56e8f,2023-05-07,3435.86,0.0,39.82,55.81,0.0
8e6f6313bdab300b657e02ad73ea2a80,2023-05-13,2623.24,0.0,31.54,44.33,10.28
600832407fa4ae0b810a871d51f56e8f,2023-06-08,3395.4,0.0,40.46,55.17,0.0
a7c681f8912d5e2a9582b7154cddddec,2023-04-02,2480.54,0.0,37.41,40.43,0.0
8e6f6313bdab300b657e02ad73ea2a80,2023-07-13,2558.57,0.0,32.6,43.27,10.28
a7c681f8912d5e2a9582b7154cddddec,2023-08-03,2324.8,0.0,39.87,37.97,0.0
a7c681f8912d5e2a9582b7154cddddec,2023-05-04,2442.53,0.0,38.01,39.83,0.0
600832407fa4ae0b810a871d51f56e8f,2023-07-07,3354.29,0.0,41.11,54.52,0.0
8e6f6313bdab300b657e02ad73ea2a80,2023-08-12,2515.7,0.0,42.87,42.73,10.28
8e6f6313bdab300b657e02ad73ea2a80,2023-06-12,2591.17,0.0,32.07,43.81,10.28
8e6f6313bdab300b657e02ad73ea2a80,2023-04-13,2654.78,0.0,33.89,47.89,10.28
a7c681f8912d5e2a9582b7154cddddec,2023-07-03,2364.67,0.0,39.24,38.6,0.0
600832407fa4ae0b810a871d51f56e8f,2023-08-06,3308.97,0.0,45.32,53.86,0.0
600832407fa4ae0b810a871d51f56e8f,2023-04-06,3475.68,0.0,39.19,58.32,0.0
9b9ce0f0529f91a256d11d4c75bac7bc,2022-10-06,2052.21,0.0,20.79,19.97,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-11-18,2682.41,10.81,0.73,0.0,0.0
04484a9d057f09ee403a8e5994e1f323,2023-12-16,3032.26,0.0,8.68,45.32,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2024-01-22,2648.09,0.0,11.59,32.64,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2023-11-21,2671.6,0.0,10.81,32.92,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2023-10-20,2693.99,10.85,0.55,0.0,0.0
04484a9d057f09ee403a8e5994e1f323,2024-01-14,3023.23,0.0,9.03,46.75,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-12-25,2659.92,0.0,11.61,32.78,9.65
04484a9d057f09ee403a8e5994e1f323,2023-11-16,3041.16,0.0,35.4,46.28,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-10-22,2683.14,0.0,10.85,33.06,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2023-12-21,2671.53,11.61,0.07,0.0,0.0
04484a9d057f09ee403a8e5994e1f323,2023-09-15,3111.44,0.0,34.36,47.32,0.0
04484a9d057f09ee403a8e5994e1f323,2023-12-15,3040.94,8.68,0.22,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2024-01-18,2659.68,11.59,0.24,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-09-21,2694.54,0.0,11.27,33.2,9.65
04484a9d057f09ee403a8e5994e1f323,2023-10-16,3076.56,0.0,34.88,46.8,0.0
3703d9cdf5775738733db9836c1ba5a5,2025-01-19,3715.17,3715.17,55.62,0.0,0.0
2a0e67894c1025514ddf0a83377001c5,2024-10-17,3941.22,0.0,0.0,0.22,0.0
4d63e13ee2d246f4e9cf342138bb655f,2024-10-20,3386.23,3386.23,209.46,0.0,0.0
2a0e67894c1025514ddf0a83377001c5,2024-12-13,3941.22,0.0,0.0,59.22,11.56
9dc8e6f9f9941f20a773144c182b45eb,2023-06-03,3857.78,0.0,145.26,64.28,0.0
9dc8e6f9f9941f20a773144c182b45eb,2023-08-03,3560.23,0.0,149.96,59.58,0.0
9dc8e6f9f9941f20a773144c182b45eb,2023-07-06,3710.19,0.0,147.59,61.95,0.0
9dc8e6f9f9941f20a773144c182b45eb,2023-09-03,3407.86,0.0,152.37,57.17,0.0
9dc8e6f9f9941f20a773144c182b45eb,2023-05-04,4003.04,0.0,142.96,71.02,0.0
1af3cb63569695ad6fb78baa8cea8790,2024-08-09,633.89,0.0,9.25,9.64,2.48
1af3cb63569695ad6fb78baa8cea8790,2024-10-10,614.97,0.0,9.53,9.36,2.48
1af3cb63569695ad6fb78baa8cea8790,2024-09-09,624.5,0.0,9.39,9.5,2.48
1af3cb63569695ad6fb78baa8cea8790,2024-07-11,643.14,0.0,9.11,9.78,2.48
e437a73d0fd02fc572c8706c5f4aeee6,2024-06-14,3230.55,0.0,55.4,52.77,12.17
f9b696eebd44e070965e42eabaf1185f,2024-05-09,3548.17,0.0,71.75,45.22,14.53
f9b696eebd44e070965e42eabaf1185f,2024-04-08,3619.92,0.0,70.87,46.1,14.53
e437a73d0fd02fc572c8706c5f4aeee6,2024-05-06,3285.95,0.0,54.52,53.64,12.17
e437a73d0fd02fc572c8706c5f4aeee6,2024-07-04,3174.26,0.0,56.29,51.88,12.17
e437a73d0fd02fc572c8706c5f4aeee6,2024-04-14,3340.47,0.0,44.31,54.5,12.17
f9b696eebd44e070965e42eabaf1185f,2024-06-08,3475.52,0.0,72.65,44.32,14.53
0e2e5bb7dec160e5239a22b53bb543aa,2024-08-29,2558.45,0.0,12.86,31.56,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2024-10-10,2545.44,0.0,8.88,31.41,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2024-06-20,2594.98,10.97,1.58,0.0,0.0
04484a9d057f09ee403a8e5994e1f323,2024-07-19,2966.04,0.0,9.9,45.88,9.12
0e2e5bb7dec160e5239a22b53bb543aa,2024-08-09,2571.31,0.0,12.7,31.72,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2024-09-19,2554.32,8.88,4.13,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2024-07-01,2584.01,0.0,10.97,31.87,9.65
5593ba897015e8dd7bce14dc1433e984,2023-10-13,2049.01,0.0,16.23,55.59,7.09
5593ba897015e8dd7bce14dc1433e984,2023-09-14,2065.24,0.0,15.8,56.01,7.09
5593ba897015e8dd7bce14dc1433e984,2023-11-11,2032.35,0.0,16.66,55.15,7.09
5593ba897015e8dd7bce14dc1433e984,2024-01-05,0.0,0.0,2015.24,39.78,5.2
5593ba897015e8dd7bce14dc1433e984,2023-12-14,2015.24,0.0,17.11,54.7,7.09
a4bc692633bdbae68981df26eceb7c47,2024-09-19,769.49,0.0,21.42,12.7,3.04
a4bc692633bdbae68981df26eceb7c47,2024-08-17,790.91,0.0,11.93,12.89,3.04
a4bc692633bdbae68981df26eceb7c47,2024-10-18,757.32,0.0,12.17,11.94,3.04
a4bc692633bdbae68981df26eceb7c47,2024-07-18,802.84,0.0,33.53,13.43,3.04
22f255212fa90cd791f2d254c642e0f6,2023-06-12,4001.28,0.0,144.72,24.94,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-06-02,3975.6,0.0,43.62,64.54,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-08-03,3886.24,0.0,45.04,63.13,0.0
22f255212fa90cd791f2d254c642e0f6,2023-08-06,0.0,0.0,3854.38,46.38,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-07-03,3931.28,0.0,44.32,63.84,0.0
22f255212fa90cd791f2d254c642e0f6,2023-07-13,3854.38,0.0,146.9,60.19,0.0
53620bd9f2a2885a815992c55deb78e4,2023-11-03,444.03,0.0,18.91,6.96,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-10-30,3722.18,0.0,10.8,59.95,0.0
53620bd9f2a2885a815992c55deb78e4,2023-10-05,462.94,0.0,18.63,7.24,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-10-03,3732.98,0.0,10.63,60.12,0.0
d3b87747b485d3e0c7557d6834c0b67d,2023-09-01,3743.61,0.0,142.63,60.33,0.0
53620bd9f2a2885a815992c55deb78e4,2023-09-04,481.57,0.0,18.35,7.52,0.0
53620bd9f2a2885a815992c55deb78e4,2023-08-04,499.92,0.0,18.08,1.82,0.0
4d63e13ee2d246f4e9cf342138bb655f,2023-05-25,3866.68,0.0,11.01,22.31,0.0
2a0e67894c1025514ddf0a83377001c5,2023-06-15,4102.97,0.0,43.03,20.78,0.0
4d63e13ee2d246f4e9cf342138bb655f,2023-06-12,3866.68,0.0,0.0,40.58,0.0
2a0e67894c1025514ddf0a83377001c5,2023-07-16,4059.29,0.0,43.68,61.72,0.0
0f8fd6901a53862de3dcd240bc07fee0,2023-03-31,1020.01,0.0,11.01,17.1,3.54
0f8fd6901a53862de3dcd240bc07fee0,2023-04-29,1008.82,0.0,11.16,16.92,3.54
4d63e13ee2d246f4e9cf342138bb655f,2023-04-14,3888.52,0.0,86.99,53.76,0.0
0f8fd6901a53862de3dcd240bc07fee0,2023-05-28,1008.43,10.98,0.39,0.0,0.0
3703d9cdf5775738733db9836c1ba5a5,2023-09-02,3897.13,0.0,40.87,19.74,0.0
4d63e13ee2d246f4e9cf342138bb655f,2023-08-14,3844.14,0.0,11.36,61.13,0.0
0f8fd6901a53862de3dcd240bc07fee0,2023-04-27,1019.98,11.16,0.03,0.0,0.0
2a0e67894c1025514ddf0a83377001c5,2023-08-17,4014.95,0.0,44.34,61.06,0.0
0f8fd6901a53862de3dcd240bc07fee0,2023-05-29,997.45,0.0,10.98,16.73,3.54
4d63e13ee2d246f4e9cf342138bb655f,2023-05-15,3877.69,0.0,10.83,65.14,0.0
4d63e13ee2d246f4e9cf342138bb655f,2023-06-24,3855.5,0.0,11.18,8.84,0.0
50f842f04f345c4135f5cfb225e069bf,2023-08-08,3704.74,0.0,5.55,90.87,12.4
50f842f04f345c4135f5cfb225e069bf,2023-05-25,3715.71,0.0,5.29,188.34,25.64
50f842f04f345c4135f5cfb225e069bf,2023-08-28,3699.06,0.0,5.68,90.74,12.4
1bd93e0595f2ffa38afb1b6651ff677f,2023-05-04,293.95,0.0,3.31,4.77,0.0
bb823d0fe6681cdd1f561c4922e46116,2023-06-16,4009.64,0.0,0.0,156.41,0.0
bb823d0fe6681cdd1f561c4922e46116,2023-04-02,4009.64,0.0,2.33,67.08,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2023-09-04,280.15,0.0,3.53,4.56,0.0
bb823d0fe6681cdd1f561c4922e46116,2023-07-15,4009.64,0.0,0.0,0.86,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2023-07-10,287.16,0.0,3.42,4.67,0.0
bb823d0fe6681cdd1f561c4922e46116,2023-06-15,4009.64,0.0,0.0,0.76,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2023-06-01,290.58,0.0,3.37,4.72,0.0
bb823d0fe6681cdd1f561c4922e46116,2023-08-14,4009.64,0.0,0.0,65.44,0.0
50f842f04f345c4135f5cfb225e069bf,2023-06-24,3710.29,0.0,5.42,91.0,12.4
50f842f04f345c4135f5cfb225e069bf,2023-03-24,3721.0,0.0,0.0,91.13,12.4
1bd93e0595f2ffa38afb1b6651ff677f,2023-08-07,283.68,0.0,3.48,4.61,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2023-04-17,297.26,0.0,3.26,4.83,0.0
1230211d0a65908840309abb10fab84c,2024-06-02,2207.03,0.0,37.85,36.05,9.13
1230211d0a65908840309abb10fab84c,2024-05-04,2244.88,0.0,37.25,35.43,9.46
f092f5aee59d52bc0dfc8bb83d4ac329,2024-05-13,726.09,0.0,9.14,18.01,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2024-04-12,735.23,0.0,8.92,18.23,2.83
f092f5aee59d52bc0dfc8bb83d4ac329,2024-06-13,0.0,0.0,726.09,17.78,2.83
3b9ed438efbdca2ed5cd60862bae2a2b,2023-03-16,1047.88,0.0,15.12,19.14,2.71
cbaedd02a5bff9eae9ee8553a303ea31,2023-01-01,100.92,0.0,1.05,1.64,0.0
cbaedd02a5bff9eae9ee8553a303ea31,2023-03-03,98.77,0.0,1.08,1.6,0.0
cbaedd02a5bff9eae9ee8553a303ea31,2023-02-06,99.85,0.0,1.07,1.62,0.0
66a85284c5e65e8530f686ef1270f470,2022-12-15,514.13,0.0,5.71,7.74,1.77
66a85284c5e65e8530f686ef1270f470,2023-02-13,502.46,0.0,5.88,7.57,1.77
66a85284c5e65e8530f686ef1270f470,2023-01-13,508.34,0.0,5.79,7.65,1.77
66a85284c5e65e8530f686ef1270f470,2023-03-16,496.49,0.0,5.97,7.48,1.77
70f97988728984f785a07ac7f4238501,2023-09-16,3649.98,0.0,48.77,59.4,0.0
70f97988728984f785a07ac7f4238501,2023-07-14,3746.75,0.0,47.24,60.92,0.0
70f97988728984f785a07ac7f4238501,2023-04-22,3886.24,0.0,45.04,63.13,0.0
70f97988728984f785a07ac7f4238501,2023-06-18,3793.99,0.0,46.49,61.67,0.0
70f97988728984f785a07ac7f4238501,2023-05-07,3840.48,0.0,45.76,62.41,0.0
70f97988728984f785a07ac7f4238501,2023-08-12,3698.75,0.0,48.0,60.17,0.0
6037d57c7d0c65b613835071e17904de,2024-09-01,3749.93,0.0,11.96,60.41,12.17
6037d57c7d0c65b613835071e17904de,2024-10-03,3737.78,0.0,12.15,60.22,12.17
6037d57c7d0c65b613835071e17904de,2024-08-01,3761.89,0.0,11.77,60.6,12.17
6037d57c7d0c65b613835071e17904de,2024-07-01,3773.66,0.0,11.59,60.78,12.17
d606bac68cbe04f3991fc71fd3744ff1,2024-10-15,492.03,0.0,0.0,9.93,5.66
353086c1a1898de5786c2a56ec7fcbe7,2024-10-03,755.68,0.0,13.56,6.13,0.75
d606bac68cbe04f3991fc71fd3744ff1,2024-10-13,492.03,0.0,0.0,15.91,0.0
cea1fac044cede17f0f31ced8fed549f,2024-10-22,173.59,0.0,0.0,2.13,0.0
d606bac68cbe04f3991fc71fd3744ff1,2024-09-10,492.03,0.0,0.83,12.13,2.66
cea1fac044cede17f0f31ced8fed549f,2024-09-25,174.19,0.0,0.58,3.49,0.71
cea1fac044cede17f0f31ced8fed549f,2024-10-21,173.59,0.0,0.6,1.25,0.0
cea1fac044cede17f0f31ced8fed549f,2024-09-14,174.77,0.58,0.01,0.0,0.0
353086c1a1898de5786c2a56ec7fcbe7,2024-09-01,769.24,0.0,13.45,6.24,0.75
353086c1a1898de5786c2a56ec7fcbe7,2024-10-31,742.02,0.0,13.66,6.03,0.75
353086c1a1898de5786c2a56ec7fcbe7,2024-11-29,728.25,0.0,13.77,5.92,0.75
d606bac68cbe04f3991fc71fd3744ff1,2024-12-12,492.03,0.0,0.0,12.11,2.66
cea1fac044cede17f0f31ced8fed549f,2024-12-13,172.97,0.61,0.01,0.0,0.0
cea1fac044cede17f0f31ced8fed549f,2024-11-04,173.59,0.0,0.0,0.1,0.71
cea1fac044cede17f0f31ced8fed549f,2024-11-30,172.98,0.0,0.61,3.47,0.71
d606bac68cbe04f3991fc71fd3744ff1,2024-11-09,492.03,0.0,0.0,12.11,2.66
e437a73d0fd02fc572c8706c5f4aeee6,2024-12-01,955.13,0.0,20.22,15.66,12.17
e437a73d0fd02fc572c8706c5f4aeee6,2025-01-02,955.09,20.51,0.04,0.0,0.0
f9b696eebd44e070965e42eabaf1185f,2024-11-07,3092.02,0.0,80.39,36.99,14.53
e437a73d0fd02fc572c8706c5f4aeee6,2025-01-03,934.58,0.0,20.51,15.34,12.17
f9b696eebd44e070965e42eabaf1185f,2024-12-07,3013.69,0.0,78.33,38.62,14.53
f9b696eebd44e070965e42eabaf1185f,2025-01-06,2936.74,0.0,76.95,37.65,14.53
e437a73d0fd02fc572c8706c5f4aeee6,2024-11-02,975.35,0.0,19.9,20.28,12.17
a4bc692633bdbae68981df26eceb7c47,2024-01-18,942.75,0.0,11.55,15.32,0.0
a4bc692633bdbae68981df26eceb7c47,2023-12-17,954.3,0.0,11.37,15.51,0.0
5c95b9042728cf8acaf62086235a8eb7,2023-11-24,1937.2,0.0,5.73,31.46,0.0
5c95b9042728cf8acaf62086235a8eb7,2024-01-03,1931.38,0.0,5.82,31.37,0.0
a4bc692633bdbae68981df26eceb7c47,2023-10-19,976.86,0.0,14.84,15.93,0.0
5c95b9042728cf8acaf62086235a8eb7,2023-09-25,1953.8,5.23,0.32,0.0,0.0
a4bc692633bdbae68981df26eceb7c47,2023-11-16,965.67,0.0,11.19,14.64,0.0
a4bc692633bdbae68981df26eceb7c47,2023-09-17,991.7,0.0,11.62,16.11,0.0
5c95b9042728cf8acaf62086235a8eb7,2023-10-23,1948.57,0.0,5.23,31.64,0.0
5c95b9042728cf8acaf62086235a8eb7,2023-11-13,1942.93,0.0,5.64,31.55,0.0
60e6d95a5f910053302edd73ce020424,2025-03-13,700.17,0.0,15.39,11.49,3.04
0e2e5bb7dec160e5239a22b53bb543aa,2025-04-05,2463.98,0.0,9.88,30.43,9.65
fd2b234250e0a139a50f97689dad0df0,2025-04-05,3309.8,0.0,9.25,0.44,10.72
3d6993447010ded6858ff2818ab28daf,2025-04-14,2928.23,0.0,0.0,100.91,48.65
60e6d95a5f910053302edd73ce020424,2025-04-12,684.53,0.0,15.64,11.24,3.04
3d6993447010ded6858ff2818ab28daf,2025-04-01,2928.23,0.0,0.0,72.93,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2023-07-20,2051.48,0.0,21.52,17.67,0.0
e3a53f9aa60c37a9f5c75d122d31dd80,2023-08-17,2029.64,0.0,21.84,30.86,0.0
700dc0f29d3557bb70d50665fa38a655,2023-09-09,1631.15,0.0,4.91,26.27,0.0
700dc0f29d3557bb70d50665fa38a655,2023-10-12,1626.16,0.0,4.99,26.19,0.0
700dc0f29d3557bb70d50665fa38a655,2023-12-09,1615.94,0.0,5.15,26.03,5.36
700dc0f29d3557bb70d50665fa38a655,2024-01-05,0.0,0.0,1615.94,23.35,4.65
700dc0f29d3557bb70d50665fa38a655,2023-11-09,1621.09,0.0,5.07,26.11,2.24
d1f0df78a51befa42e0476657bd5b5e2,2023-09-04,3178.07,0.0,327.47,52.73,0.0
d1f0df78a51befa42e0476657bd5b5e2,2023-08-03,3505.54,0.0,322.62,57.58,0.0
0a09c3416f1d4303b7351637bdffd632,2023-09-03,3694.49,0.0,47.94,60.1,0.0
0a09c3416f1d4303b7351637bdffd632,2023-05-04,3881.77,0.0,44.99,63.06,0.0
d1f0df78a51befa42e0476657bd5b5e2,2023-07-03,3828.16,0.0,317.84,33.26,0.0
0a09c3416f1d4303b7351637bdffd632,2023-06-03,3836.06,0.0,45.71,62.33,0.0
7aa025abd3fd48c0e303c6c72d7a1863,2023-06-08,314.92,0.0,3.08,2.89,0.57
0a09c3416f1d4303b7351637bdffd632,2023-07-06,3789.62,0.0,46.44,61.6,0.0
7aa025abd3fd48c0e303c6c72d7a1863,2023-08-06,308.6,0.0,3.19,5.33,1.06
7aa025abd3fd48c0e303c6c72d7a1863,2023-09-07,305.36,0.0,3.24,5.27,1.06
0a09c3416f1d4303b7351637bdffd632,2023-08-03,3742.43,0.0,47.19,60.86,0.0
0a09c3416f1d4303b7351637bdffd632,2023-04-03,3926.76,0.0,44.27,63.77,0.0
5ea27265a91f6a66bd254887f9a551eb,2023-09-03,2108.1,0.0,17.9,61.03,7.56
7aa025abd3fd48c0e303c6c72d7a1863,2023-07-07,311.79,0.0,3.13,5.38,1.06
353086c1a1898de5786c2a56ec7fcbe7,2024-05-02,822.4,0.0,13.03,6.66,0.75
0a09c3416f1d4303b7351637bdffd632,2024-03-03,3390.22,0.0,52.75,55.29,12.61
5ea27265a91f6a66bd254887f9a551eb,2024-03-03,1990.11,0.0,20.99,54.13,7.09
7aa025abd3fd48c0e303c6c72d7a1863,2024-02-24,0.0,0.0,288.3,3.12,0.67
d1f0df78a51befa42e0476657bd5b5e2,2024-04-04,718.8,0.0,388.34,16.65,0.0
5ea27265a91f6a66bd254887f9a551eb,2024-04-05,1968.55,0.0,21.56,53.57,7.09
